,id,age,sport,years experience,hours training,ranking
8615,3239,16,Basketball,4,13.11,0.81
8616,3239,17,Basketball,5,16.39,0.91
8617,3240,16,Soccer,1,11.0,0.12
8618,3240,17,Soccer,2,14.27,0.53
8619,3240,15,Basketball,1,9.7,0.1
8620,3240,16,Basketball,2,12.25,0.41
8621,3240,17,Basketball,3,15.81,0.72
8622,3240,16,Track and Field,1,10.0,0.13
8623,3240,17,Track and Field,2,12.02,0.46
8624,3241,15,Soccer,1,10.7,0.11
8625,3241,14,Basketball,4,12.0,0.77
8626,3241,15,Basketball,5,14.58,0.91
8627,3242,15,Basketball,3,8.1,0.42
8628,3242,16,Basketball,4,9.67,0.69
8629,3242,16,Track and Field,1,15.0,0.3
8630,3243,15,Swimming,4,12.3,0.76
8631,3243,16,Swimming,5,16.38,0.93
8632,3243,17,Swimming,6,20.88,0.98
8633,3243,18,Swimming,7,27.62,1.0
8634,3244,15,Soccer,1,8.7,0.07
8635,3244,15,Basketball,1,14.7,0.32
8636,3245,16,Track and Field,1,12.0,0.19
8637,3246,14,Basketball,1,9.4,0.08
8638,3246,14,Swimming,3,11.8,0.64
8639,3247,17,Track and Field,1,11.3,0.14
8640,3247,18,Track and Field,2,13.88,0.5
8641,3248,14,Swimming,3,13.8,0.73
8642,3248,14,Soccer,2,11.6,0.42
8643,3248,14,Basketball,1,9.4,0.1
8644,3249,14,Basketball,3,14.8,0.73
8645,3249,15,Basketball,4,20.12,0.93
8646,3250,15,Swimming,3,10.1,0.51
8647,3250,16,Swimming,4,13.19,0.8
8648,3250,16,Basketball,1,15.0,0.29
8649,3251,14,Swimming,3,13.8,0.69
8650,3251,14,Soccer,3,8.8,0.51
8651,3251,14,Track and Field,3,11.8,0.62
8652,3252,15,Swimming,1,11.7,0.15
8653,3252,16,Swimming,2,14.52,0.51
8654,3252,17,Swimming,3,18.36,0.83
8655,3252,14,Basketball,2,9.6,0.38
8656,3252,15,Basketball,3,10.78,0.54
8657,3252,16,Basketball,4,14.84,0.83
8658,3252,17,Basketball,5,17.27,0.93
8659,3252,16,Track and Field,1,13.0,0.24
8660,3252,17,Track and Field,2,14.63,0.5
8661,3253,16,Swimming,1,9.0,0.1
8662,3253,17,Swimming,2,11.08,0.39
8663,3253,18,Swimming,3,12.64,0.68
8664,3253,17,Soccer,1,12.3,0.23
8665,3253,18,Soccer,2,16.37,0.6
8666,3254,14,Swimming,2,7.6,0.32
8667,3255,16,Basketball,1,9.0,0.05
8668,3255,14,Swimming,2,9.6,0.37
8669,3255,15,Swimming,3,12.74,0.63
8670,3255,16,Swimming,4,15.11,0.84
8671,3256,16,Soccer,1,8.0,0.03
8672,3256,15,Swimming,1,12.7,0.27
8673,3256,16,Swimming,2,16.22,0.55
8674,3257,16,Track and Field,1,13.0,0.24
8675,3257,17,Track and Field,2,15.54,0.54
8676,3257,18,Track and Field,3,18.45,0.82
8677,3257,15,Swimming,3,9.1,0.47
8678,3257,16,Swimming,4,10.78,0.73
8679,3257,17,Swimming,5,14.33,0.9
8680,3257,18,Swimming,6,16.07,0.95
8681,3258,16,Soccer,1,8.0,0.02
8682,3259,17,Soccer,1,10.3,0.12
8683,3259,18,Soccer,2,12.32,0.44
8684,3259,17,Basketball,1,15.3,0.3
8685,3259,18,Basketball,2,20.65,0.68
8686,3259,16,Track and Field,1,14.0,0.28
8687,3259,17,Track and Field,2,16.16,0.54
8688,3259,18,Track and Field,3,18.84,0.84
8689,3260,17,Swimming,1,14.3,0.32
8690,3260,17,Basketball,1,10.3,0.14
8691,3260,16,Track and Field,1,13.0,0.26
8692,3260,17,Track and Field,2,17.81,0.6
8693,3261,18,Soccer,1,15.6,0.35
8694,3264,14,Soccer,3,8.8,0.48
8695,3264,14,Swimming,4,9.0,0.64
8696,3265,15,Soccer,4,8.3,0.58
8697,3265,15,Swimming,3,8.1,0.43
8698,3265,15,Basketball,2,10.9,0.4
8699,3267,15,Track and Field,1,11.7,0.15
8700,3267,14,Swimming,4,8.0,0.55
8701,3267,15,Swimming,5,9.28,0.73
8702,3268,16,Track and Field,1,12.0,0.16
8703,3268,14,Soccer,1,8.4,0.06
8704,3268,15,Soccer,2,11.44,0.43
8705,3268,16,Soccer,3,13.25,0.62
8706,3268,15,Swimming,1,7.7,0.0
8707,3268,16,Swimming,2,10.24,0.41
8708,3270,14,Track and Field,2,9.6,0.37
8709,3272,15,Soccer,2,10.9,0.41
8710,3272,15,Swimming,2,13.9,0.47
8711,3274,17,Soccer,1,14.3,0.33
8712,3274,15,Swimming,1,8.7,0.05
8713,3274,16,Swimming,2,10.22,0.38
8714,3274,17,Swimming,3,11.45,0.58
8715,3274,15,Basketball,3,10.1,0.52
8716,3274,16,Basketball,4,12.69,0.79
8717,3274,17,Basketball,5,14.46,0.9
8718,3276,15,Soccer,4,9.3,0.64
8719,3276,15,Swimming,4,13.3,0.79
8720,3276,15,Track and Field,1,14.7,0.33
8721,3277,17,Soccer,1,12.3,0.22
8722,3277,18,Soccer,2,16.75,0.58
8723,3277,15,Track and Field,3,13.1,0.69
8724,3277,16,Track and Field,4,14.91,0.81
8725,3277,17,Track and Field,5,18.04,0.94
8726,3277,18,Track and Field,6,24.4,0.99
8727,3279,15,Basketball,1,11.7,0.15
8728,3279,16,Basketball,2,16.07,0.59
8729,3280,15,Basketball,3,14.1,0.67
8730,3280,15,Swimming,4,8.3,0.62
8731,3281,15,Soccer,1,9.7,0.08
8732,3282,15,Track and Field,4,15.3,0.86
8733,3283,17,Track and Field,1,9.3,0.09
8734,3283,16,Basketball,1,9.0,0.04
8735,3283,17,Basketball,2,10.46,0.41
8736,3284,15,Track and Field,1,7.7,0.01
8737,3284,16,Track and Field,2,10.21,0.38
8738,3284,17,Track and Field,3,12.75,0.61
8739,3284,18,Track and Field,4,16.34,0.85
8740,3285,15,Basketball,1,11.7,0.21
8741,3285,16,Basketball,2,13.45,0.52
8742,3285,14,Soccer,4,12.0,0.72
8743,3285,15,Soccer,5,13.54,0.86
8744,3285,16,Soccer,6,17.96,0.97
8745,3286,15,Soccer,1,14.7,0.3
8746,3286,16,Soccer,2,19.55,0.62
8747,3286,14,Swimming,1,12.4,0.25
8748,3286,15,Swimming,2,17.31,0.57
8749,3286,16,Swimming,3,20.02,0.82
8750,3287,15,Track and Field,1,12.7,0.21
8751,3287,16,Track and Field,2,16.7,0.59
8752,3287,15,Soccer,1,7.7,0.01
8753,3287,16,Soccer,2,10.46,0.38
8754,3287,14,Basketball,3,13.8,0.71
8755,3287,15,Basketball,4,16.34,0.84
8756,3287,16,Basketball,5,21.63,0.96
8757,3288,14,Soccer,4,14.0,0.78
8758,3288,14,Swimming,1,11.4,0.14
8759,3288,14,Basketball,2,14.6,0.49
8760,3289,14,Soccer,4,15.0,0.81
8761,3289,15,Soccer,5,17.68,0.94
8762,3289,15,Track and Field,1,12.7,0.2
8763,3290,16,Swimming,1,9.0,0.08
8764,3290,16,Track and Field,1,9.0,0.07
8765,3291,15,Basketball,1,10.7,0.17
8766,3291,16,Basketball,2,12.5,0.43
8767,3291,15,Swimming,1,9.7,0.09
8768,3291,16,Swimming,2,12.12,0.45
8769,3292,15,Soccer,4,8.3,0.56
8770,3292,16,Soccer,5,10.11,0.77
8771,3293,15,Swimming,1,8.7,0.08
8772,3293,16,Swimming,2,11.31,0.42
8773,3293,17,Swimming,3,12.66,0.66
8774,3294,17,Soccer,1,15.3,0.34
8775,3294,16,Track and Field,1,10.0,0.13
8776,3294,17,Track and Field,2,12.61,0.47
8777,3295,17,Swimming,1,10.3,0.15
8778,3295,17,Basketball,1,11.3,0.15
8779,3295,15,Track and Field,1,10.7,0.15
8780,3295,16,Track and Field,2,12.28,0.44
8781,3295,17,Track and Field,3,13.85,0.68
8782,3296,17,Swimming,1,14.3,0.26
8783,3296,15,Track and Field,1,12.7,0.19
8784,3296,16,Track and Field,2,15.13,0.52
8785,3296,17,Track and Field,3,19.89,0.84
8786,3297,17,Track and Field,1,9.3,0.05
8787,3298,15,Basketball,1,11.7,0.17
8788,3298,16,Basketball,2,13.91,0.51
8789,3298,17,Basketball,3,15.52,0.75
8790,3298,17,Track and Field,1,14.3,0.28
8791,3298,14,Swimming,1,10.4,0.12
8792,3298,15,Swimming,2,14.43,0.53
8793,3298,16,Swimming,3,20.09,0.86
8794,3298,17,Swimming,4,24.56,0.96
8795,3299,15,Track and Field,2,10.9,0.41
8796,3299,16,Track and Field,3,14.46,0.68
8797,3300,15,Basketball,1,10.7,0.14
8798,3300,15,Swimming,1,7.7,0.01
8799,3301,17,Soccer,1,14.3,0.27
8800,3301,17,Basketball,1,9.3,0.05
8801,3301,17,Swimming,1,12.3,0.18
8802,3304,18,Track and Field,1,9.6,0.06
8803,3304,15,Basketball,2,11.9,0.44
8804,3304,16,Basketball,3,13.49,0.7
8805,3304,17,Basketball,4,17.1,0.9
8806,3304,18,Basketball,5,20.16,0.95
8807,3304,17,Swimming,1,14.3,0.33
8808,3304,18,Swimming,2,18.51,0.67
8809,3305,15,Basketball,2,10.9,0.42
8810,3305,16,Basketball,3,13.96,0.7
8811,3305,17,Basketball,4,18.85,0.91
8812,3305,18,Basketball,5,25.05,0.98
8813,3308,14,Swimming,1,11.4,0.17
8814,3308,15,Swimming,2,13.25,0.5
8815,3308,16,Swimming,3,15.49,0.76
8816,3308,17,Swimming,4,21.63,0.92
8817,3308,14,Basketball,3,14.8,0.74
8818,3308,15,Basketball,4,19.7,0.89
8819,3308,16,Basketball,5,27.44,0.98
8820,3308,17,Basketball,6,31.99,1.0
8821,3309,15,Basketball,3,13.1,0.64
8822,3309,16,Basketball,4,17.61,0.89
8823,3309,17,Basketball,5,23.9,0.97
8824,3310,15,Swimming,3,11.1,0.62
8825,3310,16,Swimming,4,15.31,0.84
8826,3310,17,Swimming,5,20.36,0.96
8827,3310,18,Swimming,6,24.48,0.99
8828,3310,15,Track and Field,1,9.7,0.07
8829,3310,16,Track and Field,2,11.74,0.4
8830,3310,17,Track and Field,3,15.52,0.73
8831,3310,18,Track and Field,4,19.45,0.91
8832,3311,18,Swimming,1,10.6,0.14
8833,3311,15,Soccer,2,9.9,0.37
8834,3311,16,Soccer,3,13.52,0.68
8835,3311,17,Soccer,4,17.53,0.87
8836,3311,18,Soccer,5,22.39,0.97
8837,3311,18,Track and Field,1,8.6,0.05
8838,3313,17,Swimming,1,9.3,0.1
8839,3315,15,Track and Field,1,9.7,0.1
8840,3315,16,Track and Field,2,11.77,0.42
8841,3315,17,Track and Field,3,16.03,0.77
8842,3315,15,Swimming,1,14.7,0.34
8843,3315,16,Swimming,2,20.07,0.7
8844,3315,17,Swimming,3,23.69,0.88
8845,3315,16,Soccer,1,12.0,0.19
8846,3315,17,Soccer,2,13.5,0.49
8847,3317,15,Swimming,3,10.1,0.55
8848,3317,16,Swimming,4,13.78,0.8
8849,3317,16,Soccer,1,14.0,0.26
8850,3318,16,Basketball,1,8.0,0.02
8851,3318,17,Basketball,2,8.98,0.35
8852,3318,18,Basketball,3,10.6,0.6
8853,3318,16,Soccer,1,9.0,0.06
8854,3318,17,Soccer,2,10.52,0.4
8855,3318,18,Soccer,3,12.23,0.64
8856,3318,17,Track and Field,1,8.3,0.06
8857,3318,18,Track and Field,2,10.28,0.38
8858,3319,14,Swimming,1,12.4,0.24
8859,3319,14,Basketball,2,9.6,0.36
8860,3319,14,Track and Field,4,13.0,0.78
8861,3320,14,Basketball,2,7.6,0.34
8862,3320,15,Basketball,3,9.98,0.57
8863,3320,14,Soccer,2,10.6,0.39
8864,3320,15,Soccer,3,14.41,0.73
8865,3320,15,Swimming,1,7.7,0.02
8866,3322,14,Soccer,1,7.4,0.0
8867,3325,16,Track and Field,1,8.0,0.03
8868,3325,17,Track and Field,2,11.08,0.42
8869,3325,14,Swimming,2,8.6,0.36
8870,3325,15,Swimming,3,10.11,0.53
8871,3325,16,Swimming,4,12.49,0.77
8872,3325,17,Swimming,5,15.84,0.91
8873,3327,14,Track and Field,1,14.4,0.27
8874,3327,15,Track and Field,2,19.87,0.67
8875,3327,16,Track and Field,3,25.9,0.92
8876,3327,17,Track and Field,4,35.19,0.99
8877,3327,17,Swimming,1,10.3,0.16
8878,3328,16,Basketball,1,13.0,0.25
8879,3328,17,Basketball,2,17.15,0.62
8880,3330,16,Basketball,1,15.0,0.31
8881,3333,15,Swimming,1,9.7,0.1
8882,3333,16,Swimming,2,12.85,0.43
8883,3333,17,Swimming,3,17.2,0.78
8884,3334,16,Basketball,1,15.0,0.29
8885,3334,16,Soccer,1,8.0,0.01
8886,3334,15,Track and Field,4,10.3,0.7
8887,3334,16,Track and Field,5,14.05,0.89
8888,3338,15,Basketball,1,14.7,0.34
8889,3338,16,Basketball,2,16.5,0.61
8890,3338,15,Swimming,3,8.1,0.45
8891,3338,16,Swimming,4,10.42,0.72
8892,3338,16,Track and Field,1,15.0,0.33
8893,3339,15,Basketball,2,8.9,0.36
8894,3339,16,Basketball,3,10.77,0.57
8895,3339,15,Swimming,3,15.1,0.74
8896,3339,16,Swimming,4,20.28,0.93
8897,3339,16,Soccer,1,10.0,0.13
8898,3341,16,Track and Field,1,14.0,0.31
8899,3341,17,Track and Field,2,18.35,0.65
8900,3341,14,Soccer,1,11.4,0.17
8901,3341,15,Soccer,2,13.29,0.51
8902,3341,16,Soccer,3,16.72,0.79
8903,3341,17,Soccer,4,18.74,0.89
8904,3342,18,Basketball,1,13.6,0.25
8905,3344,14,Basketball,4,8.0,0.57
8906,3344,14,Soccer,4,9.0,0.6
8907,3345,14,Soccer,4,8.0,0.58
8908,3345,15,Soccer,5,10.9,0.81
8909,3345,16,Soccer,6,14.81,0.92
8910,3345,17,Soccer,7,20.03,0.98
8911,3345,15,Swimming,1,8.7,0.06
8912,3345,16,Swimming,2,10.31,0.38
8913,3345,17,Swimming,3,14.19,0.68
8914,3346,15,Track and Field,3,13.1,0.66
8915,3347,14,Swimming,1,11.4,0.17
8916,3348,14,Soccer,2,13.6,0.47
8917,3348,15,Soccer,3,15.81,0.76
8918,3348,14,Swimming,4,15.0,0.83
8919,3348,15,Swimming,5,17.12,0.92
8920,3348,14,Basketball,4,10.0,0.71
8921,3348,15,Basketball,5,13.17,0.86
8922,3349,17,Track and Field,1,15.3,0.34
8923,3349,17,Swimming,1,10.3,0.13
8924,3352,15,Swimming,4,9.3,0.65
8925,3352,15,Basketball,4,10.3,0.68
8926,3352,15,Soccer,2,13.9,0.5
8927,3353,14,Soccer,3,7.8,0.41
8928,3353,15,Soccer,4,9.35,0.67
8929,3353,14,Basketball,4,10.0,0.64
8930,3353,15,Basketball,5,12.54,0.84
8931,3353,14,Swimming,1,10.4,0.16
8932,3353,15,Swimming,2,13.8,0.49
8933,3355,16,Soccer,1,11.0,0.16
8934,3356,17,Soccer,1,11.3,0.18
8935,3356,18,Soccer,2,15.55,0.52
8936,3357,16,Soccer,1,14.0,0.3
8937,3357,15,Swimming,1,14.7,0.29
8938,3357,16,Swimming,2,18.47,0.66
8939,3357,14,Basketball,1,12.4,0.21
8940,3357,15,Basketball,2,15.74,0.57
8941,3357,16,Basketball,3,21.36,0.87
8942,3359,17,Track and Field,1,13.3,0.23
8943,3359,18,Track and Field,2,16.51,0.61
8944,3359,18,Swimming,1,13.6,0.31
8945,3360,14,Soccer,1,8.4,0.04
8946,3360,15,Soccer,2,10.51,0.39
8947,3363,15,Soccer,3,8.1,0.43
8948,3364,17,Swimming,1,13.3,0.24
8949,3364,17,Soccer,1,10.3,0.13
8950,3365,15,Swimming,1,11.7,0.17
8951,3365,16,Swimming,2,15.4,0.55
8952,3365,15,Soccer,1,11.7,0.2
8953,3365,16,Soccer,2,15.27,0.53
8954,3365,15,Track and Field,4,15.3,0.81
8955,3365,16,Track and Field,5,18.13,0.95
8956,3366,16,Soccer,1,13.0,0.28
8957,3366,17,Soccer,2,15.03,0.55
8958,3366,16,Swimming,1,11.0,0.19
8959,3366,17,Swimming,2,13.9,0.53
8960,3366,16,Track and Field,1,9.0,0.09
8961,3366,17,Track and Field,2,11.36,0.39
8962,3367,18,Soccer,1,11.6,0.18
8963,3367,18,Track and Field,1,10.6,0.14
8964,3368,15,Basketball,3,13.1,0.67
8965,3368,16,Basketball,4,16.59,0.88
8966,3368,17,Basketball,5,18.94,0.94
8967,3369,14,Swimming,4,14.0,0.79
8968,3369,15,Swimming,5,16.15,0.91
8969,3369,15,Soccer,1,8.7,0.03
8970,3370,14,Soccer,4,10.0,0.63
8971,3370,14,Swimming,2,14.6,0.5
8972,3371,15,Track and Field,2,8.9,0.34
8973,3371,16,Track and Field,3,11.16,0.6
8974,3372,15,Basketball,4,15.3,0.86
8975,3372,16,Basketball,5,21.16,0.96
8976,3372,17,Basketball,6,26.09,0.99
8977,3372,18,Basketball,7,34.03,1.0
8978,3372,17,Swimming,1,8.3,0.06
8979,3372,18,Swimming,2,10.68,0.41
8980,3373,15,Soccer,2,13.9,0.47
8981,3373,16,Soccer,3,18.72,0.78
8982,3374,15,Soccer,1,10.7,0.15
8983,3375,14,Basketball,1,10.4,0.16
8984,3375,15,Basketball,2,11.67,0.45
8985,3375,16,Basketball,3,14.95,0.73
8986,3375,17,Basketball,4,18.06,0.9
8987,3375,16,Swimming,1,12.0,0.22
8988,3375,17,Swimming,2,13.31,0.46
8989,3376,16,Track and Field,1,11.0,0.19
8990,3376,17,Track and Field,2,14.07,0.5
8991,3377,15,Basketball,1,14.7,0.3
8992,3377,14,Soccer,2,7.6,0.33
8993,3377,15,Soccer,3,9.83,0.55
8994,3378,16,Swimming,1,9.0,0.06
8995,3379,14,Basketball,2,13.6,0.53
8996,3379,14,Soccer,3,7.8,0.4
8997,3381,17,Basketball,1,11.3,0.2
8998,3381,15,Soccer,4,13.3,0.77
8999,3381,16,Soccer,5,17.24,0.91
9000,3381,17,Soccer,6,21.83,0.98
9001,3382,14,Soccer,4,13.0,0.75
9002,3382,15,Soccer,5,18.04,0.95
9003,3382,16,Soccer,6,21.54,0.98
9004,3382,17,Soccer,7,23.71,0.99
9005,3382,15,Track and Field,1,14.7,0.29
9006,3382,16,Track and Field,2,18.0,0.61
9007,3382,17,Track and Field,3,24.25,0.88
9008,3383,14,Soccer,4,13.0,0.8
9009,3383,15,Soccer,5,18.15,0.95
9010,3383,16,Soccer,6,20.78,0.97
9011,3385,15,Swimming,4,14.3,0.84
9012,3385,16,Swimming,5,18.32,0.95
9013,3385,17,Swimming,6,23.3,0.98
9014,3385,18,Swimming,7,27.26,1.0
9015,3385,17,Soccer,1,14.3,0.32
9016,3385,18,Soccer,2,17.08,0.58
9017,3386,15,Track and Field,1,11.7,0.2
9018,3386,16,Track and Field,2,15.41,0.58
9019,3387,16,Basketball,1,11.0,0.12
9020,3387,16,Soccer,1,10.0,0.14
9021,3387,16,Track and Field,1,13.0,0.28
9022,3388,15,Soccer,1,14.7,0.3
9023,3390,15,Basketball,2,9.9,0.38
9024,3390,16,Basketball,3,11.47,0.57
9025,3390,15,Track and Field,4,12.3,0.74
9026,3390,16,Track and Field,5,13.56,0.86
9027,3392,15,Swimming,3,13.1,0.71
9028,3392,16,Swimming,4,14.67,0.82
9029,3392,17,Swimming,5,19.57,0.94
9030,3392,17,Track and Field,1,15.3,0.28
9031,3393,15,Track and Field,1,10.7,0.11
9032,3393,16,Track and Field,2,14.9,0.55
9033,3393,14,Basketball,4,12.0,0.75
9034,3393,15,Basketball,5,13.27,0.86
9035,3393,16,Basketball,6,17.56,0.97
9036,3393,15,Swimming,1,9.7,0.1
9037,3393,16,Swimming,2,13.27,0.47
9038,3395,15,Basketball,4,9.3,0.66
9039,3395,16,Basketball,5,12.57,0.88
9040,3395,17,Basketball,6,15.37,0.93
9041,3395,15,Soccer,3,8.1,0.44
9042,3395,16,Soccer,4,10.43,0.65
9043,3395,17,Soccer,5,11.75,0.79
9044,3396,17,Track and Field,1,8.3,0.02
9045,3396,16,Basketball,1,12.0,0.15
9046,3396,17,Basketball,2,15.07,0.53
9047,3398,14,Basketball,2,7.6,0.29
9048,3398,14,Soccer,4,9.0,0.6
9049,3399,15,Track and Field,1,7.7,0.01
9050,3399,16,Track and Field,2,9.85,0.36
9051,3399,16,Swimming,1,13.0,0.24
9052,3399,15,Soccer,1,14.7,0.34
9053,3399,16,Soccer,2,20.49,0.71
9054,3400,14,Track and Field,4,8.0,0.6
9055,3400,15,Track and Field,5,10.37,0.78
9056,3400,16,Track and Field,6,14.39,0.93
9057,3401,14,Track and Field,4,15.0,0.83
9058,3401,15,Track and Field,5,17.94,0.94
9059,3401,15,Soccer,1,7.7,0.01
9060,3402,14,Track and Field,4,9.0,0.65
9061,3402,15,Track and Field,5,10.06,0.75
9062,3402,16,Track and Field,6,12.51,0.88
9063,3404,16,Basketball,1,14.0,0.3
9064,3404,16,Track and Field,1,10.0,0.1
9065,3406,15,Basketball,2,10.9,0.4
9066,3406,16,Basketball,3,13.16,0.71
9067,3406,17,Basketball,4,14.76,0.86
9068,3406,18,Basketball,5,19.31,0.94
9069,3406,15,Track and Field,4,10.3,0.68
9070,3406,16,Track and Field,5,13.16,0.88
9071,3406,17,Track and Field,6,18.06,0.96
9072,3406,18,Track and Field,7,21.47,0.99
9073,3407,18,Swimming,1,8.6,0.04
9074,3409,15,Soccer,3,10.1,0.53
9075,3409,16,Soccer,4,11.8,0.76
9076,3409,15,Swimming,4,8.3,0.56
9077,3409,16,Swimming,5,9.5,0.75
9078,3409,16,Track and Field,1,13.0,0.2
9079,3410,14,Track and Field,4,15.0,0.84
9080,3410,15,Track and Field,5,16.76,0.91
9081,3411,14,Swimming,2,11.6,0.41
9082,3411,14,Track and Field,1,10.4,0.1
9083,3411,14,Basketball,3,12.8,0.69
9084,3412,15,Basketball,1,9.7,0.08
9085,3412,16,Basketball,2,10.94,0.4
9086,3412,17,Basketball,3,14.9,0.72
9087,3412,18,Basketball,4,20.16,0.93
9088,3412,15,Swimming,1,7.7,0.0
9089,3412,16,Swimming,2,10.13,0.38
9090,3412,17,Swimming,3,14.03,0.68
9091,3412,18,Swimming,4,16.62,0.87
9092,3412,17,Track and Field,1,11.3,0.14
9093,3412,18,Track and Field,2,15.49,0.59
9094,3413,17,Swimming,1,11.3,0.15
9095,3413,16,Basketball,1,15.0,0.27
9096,3413,17,Basketball,2,16.93,0.59
9097,3413,17,Track and Field,1,10.3,0.15
9098,3414,15,Soccer,3,12.1,0.64
9099,3414,15,Swimming,3,9.1,0.47
9100,3415,15,Swimming,1,14.7,0.3
9101,3415,14,Soccer,1,13.4,0.28
9102,3415,15,Soccer,2,17.58,0.63
9103,3417,17,Basketball,1,13.3,0.21
9104,3417,18,Basketball,2,17.46,0.6
9105,3418,16,Swimming,1,12.0,0.21
9106,3418,16,Soccer,1,8.0,0.02
9107,3420,16,Soccer,1,13.0,0.28
9108,3420,17,Soccer,2,16.99,0.62
9109,3420,18,Soccer,3,18.85,0.83
9110,3420,17,Swimming,1,9.3,0.09
9111,3420,18,Swimming,2,10.32,0.38
9112,3420,18,Basketball,1,13.6,0.21
9113,3421,16,Track and Field,1,9.0,0.05
9114,3421,15,Basketball,4,9.3,0.62
9115,3421,16,Basketball,5,11.02,0.8
9116,3421,16,Soccer,1,14.0,0.29
9117,3422,14,Basketball,1,10.4,0.11
9118,3423,15,Swimming,1,13.7,0.28
9119,3423,16,Swimming,2,15.92,0.54
9120,3423,17,Swimming,3,19.41,0.86
9121,3423,18,Swimming,4,24.35,0.96
9122,3423,17,Track and Field,1,11.3,0.19
9123,3423,18,Track and Field,2,15.67,0.56
9124,3425,17,Track and Field,1,12.3,0.21
9125,3426,16,Basketball,1,11.0,0.15
9126,3427,15,Basketball,4,13.3,0.8
9127,3427,16,Basketball,5,16.09,0.92
9128,3429,18,Swimming,1,13.6,0.26
9129,3430,14,Track and Field,1,14.4,0.33
9130,3430,15,Track and Field,2,17.5,0.63
9131,3430,16,Track and Field,3,19.33,0.8
9132,3430,15,Soccer,1,10.7,0.13
9133,3430,16,Soccer,2,13.01,0.48
9134,3430,14,Basketball,2,13.6,0.52
9135,3430,15,Basketball,3,18.55,0.78
9136,3430,16,Basketball,4,24.8,0.96
9137,3431,15,Swimming,1,11.7,0.21
9138,3431,16,Swimming,2,14.56,0.54
9139,3431,17,Swimming,3,17.79,0.81
9140,3431,16,Track and Field,1,15.0,0.34
9141,3431,17,Track and Field,2,19.57,0.69
9142,3431,15,Basketball,3,12.1,0.59
9143,3431,16,Basketball,4,14.43,0.85
9144,3431,17,Basketball,5,16.48,0.92
9145,3432,18,Soccer,1,14.6,0.33
9146,3432,18,Track and Field,1,9.6,0.06
9147,3432,15,Basketball,4,15.3,0.86
9148,3432,16,Basketball,5,20.95,0.96
9149,3432,17,Basketball,6,26.52,0.99
9150,3432,18,Basketball,7,33.52,1.0
9151,3433,15,Swimming,1,12.7,0.22
9152,3433,15,Track and Field,1,12.7,0.27
9153,3438,16,Track and Field,1,8.0,0.01
9154,3438,16,Swimming,1,8.0,0.01
9155,3439,14,Soccer,2,12.6,0.45
9156,3439,15,Soccer,3,14.19,0.71
9157,3439,14,Swimming,2,8.6,0.36
9158,3439,15,Swimming,3,11.05,0.6
9159,3439,15,Basketball,1,13.7,0.28
9160,3440,15,Track and Field,1,10.7,0.17
9161,3440,16,Track and Field,2,14.14,0.5
9162,3440,17,Track and Field,3,16.87,0.78
9163,3440,17,Basketball,1,12.3,0.19
9164,3440,15,Soccer,1,10.7,0.11
9165,3440,16,Soccer,2,13.25,0.49
9166,3440,17,Soccer,3,17.34,0.8
9167,3442,14,Soccer,3,8.8,0.49
9168,3442,15,Soccer,4,11.23,0.74
9169,3442,16,Soccer,5,13.7,0.85
9170,3443,15,Soccer,1,7.7,0.02
9171,3443,16,Soccer,2,8.57,0.34
9172,3443,16,Track and Field,1,12.0,0.23
9173,3444,18,Soccer,1,9.6,0.1
9174,3445,14,Swimming,2,11.6,0.43
9175,3445,15,Swimming,3,14.27,0.7
9176,3445,16,Swimming,4,19.95,0.91
9177,3445,17,Swimming,5,22.11,0.97
9178,3445,17,Track and Field,1,13.3,0.21
9179,3446,16,Basketball,1,13.0,0.25
9180,3446,17,Basketball,2,16.12,0.55
9181,3447,15,Track and Field,3,12.1,0.65
9182,3447,16,Track and Field,4,16.03,0.87
9183,3447,16,Soccer,1,9.0,0.04
9184,3449,16,Swimming,1,11.0,0.19
9185,3449,16,Basketball,1,9.0,0.04
9186,3450,14,Swimming,3,10.8,0.55
9187,3450,15,Swimming,4,11.89,0.76
9188,3450,16,Swimming,5,13.2,0.88
9189,3450,15,Basketball,1,9.7,0.09
9190,3450,16,Basketball,2,11.57,0.44
9191,3450,14,Track and Field,3,8.8,0.45
9192,3450,15,Track and Field,4,10.1,0.69
9193,3450,16,Track and Field,5,13.96,0.9
9194,3451,15,Soccer,1,8.7,0.05
9195,3451,15,Track and Field,1,11.7,0.22
9196,3452,15,Basketball,1,7.7,0.02
9197,3453,15,Soccer,4,8.3,0.6
9198,3453,16,Soccer,5,9.13,0.71
9199,3453,15,Track and Field,3,10.1,0.5
9200,3453,16,Track and Field,4,12.53,0.76
9201,3454,16,Basketball,1,14.0,0.32
9202,3454,14,Soccer,2,8.6,0.35
9203,3454,15,Soccer,3,11.82,0.64
9204,3454,16,Soccer,4,16.13,0.87
9205,3456,15,Track and Field,1,12.7,0.23
9206,3459,14,Basketball,1,11.4,0.17
9207,3459,14,Swimming,2,10.6,0.4
9208,3460,15,Track and Field,4,9.3,0.67
9209,3460,15,Basketball,1,7.7,0.02
9210,3461,17,Swimming,1,14.3,0.27
9211,3462,14,Swimming,2,9.6,0.38
9212,3462,14,Basketball,3,10.8,0.54
9213,3462,14,Soccer,4,8.0,0.6
9214,3463,15,Soccer,1,10.7,0.16
9215,3463,14,Swimming,4,13.0,0.79
